scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code
917908,7005375,5162,2026-05-17 10:30:26,4,126,DELIVERED,35.27,EXP
918032,7005410,5131,2026-05-17 10:09:44,2,134,ARRIVE,36.7,STD
916947,7005080,5148,2026-05-17 13:53:32,9,110,PICKUP,19.03,ECO
917227,7005180,5037,2026-05-17 20:20:36,7,106,DEPART,38.84,ECO
918065,7005424,5064,2026-05-17 11:03:28,10,128,OUT_FOR_DELIVERY,6.91,EXP
917584,7005275,5200,2026-05-17 16:17:21,4,120,DELIVERED,47.57,STD
916775,7005023,5013,2026-05-17 16:20:13,5,119,DEPART,"11,68",ECO
917564,7005269,5149,2026-05-17 12:15:24,6,127,DEPART,2.84,STD
917475,7005252,5088,2026-05-17 13:30:25,10,108,FAILED,4.65,SDD
916935,7005079,5011,2026-05-17 19:51:09,6,128,DELIVERED,35.91,ECO
916889,7005062,5196,2026-05-17 14:20:46,6,103,OUT_FOR_DELIVERY,39.82,EXP
917447,7005242,5014,2026-05-17 18:43:43,7,107,FAILED,22.63,SDD
917154,7005152,5180,2026-05-17 14:54:46,6,126,PICKUP,19.25,EXP
917206,7005172,5195,2026-05-17 09:12:59,8,129,FAILED,25.53,SDD
917440,7005239,5131,2026-05-17 11:40:54,3,130,ARRIVE,16.8,STD
917250,7005190,5140,2026-05-17 15:26:14,4,120,DEPART,27.26,STD
917776,7005332,5022,2026-05-17 12:25:41,4,102,OUT_FOR_DELIVERY,12.41,EXP
917766,7005331,5143,2026-05-17 10:26:18,10,125,ARRIVE,30.04,STD
916780,7005024,5167,2026-05-17 09:00:11,1,133,DELIVERED,19.93,EXP
918087,7005431,5169,2026-05-17 07:23:54,7,109,OUT_FOR_DELIVERY,41.21,SDD
918000,7005404,5153,2026-05-17 15:54:11,9,117,OUT_FOR_DELIVERY,41.98,SDD
917723,7005318,5096,2026-05-17 13:23:05,7,103,DELIVERED,3.86,SDD
917836,7005345,5162,17/05/2026 18:13,1,112,ARRIVE,33.39,ECO
916959,7005084,5013,2026-05-17 18:59:37,1,120,ARRIVE,,EXP
916983,7005093,5082,2026-05-17 10:04:02,1,101,FAILED,13.25,ECO
917978,7005395,5043,2026-05-17 13:46:21,9,125,DELIVERED,39.79,EXP
917866,7005358,5149,2026-05-17 12:08:29,5,136,DELIVERED,21.68,STD
917026,7005103,5139,2026-05-17 12:41:31,10,121,FAILED,9.43,STD
918057,7005421,5081,2026-05-17 16:52:42,7,130,OUT_FOR_DELIVERY,26.16,EXP
917860,7005356,5132,2026-05-17 19:22:14,8,105,OUT_FOR_DELIVERY,40.83,EXP
916924,7005076,5117,2026-05-17 14:33:02,1,104,OUT_FOR_DELIVERY,30.24,EXP
917583,7005275,5168,2026-05-17 13:29:59,4,,DEPART,46.05,ECO
917414,7005237,5191,2026-05-17 12:34:47,3,112,ARRIVE,"23,08",EXP
918010,7005405,5003,2026-05-17 06:39:08,10,135,PICKUP,47.4,STD
917718,7005316,5143,2026-05-17 11:30:38,4,124,FAILED,32.51,ECO
917589,7005275,5052,2026-05-17 11:23:07,1,102,ARRIVE,44.1,EXP
917191,7005164,5128,2026-05-17 06:54:19,9,119,FAILED,0.92,ECO
917170,7005157,5037,2026-05-17 15:19:58,8,101,ARRIVE,25.2,EXP
917848,7005350,5114,2026-05-17 06:19:39,6,103,ARRIVE,"37,23",STD
917996,7005401,5017,2026-05-17 11:51:28,3,116,OUT_FOR_DELIVERY,2.33,ECO
917828,7005343,5004,17/05/2026 16:31,3,109,OUT_FOR_DELIVERY,1.56,STD
917835,7005345,5066,2026-05-17 19:29:17,10,118,PICKUP,17.45,STD
916860,7005054,5022,2026-05-17 16:38:42,10,110,FAILED,46.2,SDD
917255,7005192,5119,2026-05-17 18:24:53,1,133,ARRIVE,15.24,ECO
917322,7005211,5197,2026-05-17 07:39:05,6,109,FAILED,18.8,ECO
916779,7005024,5137,2026-05-17 13:54:40,4,109,ARRIVE,"38,36",EXP
917550,7005267,5129,17/05/2026 09:10,8,138,DEPART,37.43,ECO
917990,7005397,5186,2026-05-17 10:17:27,1,123,FAILED,0.38,EXP
917528,7005261,5071,2026-05-17 16:17:16,4,123,OUT_FOR_DELIVERY,11.07,EXP
918078,7005427,5157,2026-05-17 08:03:46,10,101,OUT_FOR_DELIVERY,"3,18",EXP
918074,7005426,5042,2026-05-17 15:17:15,10,131,DEPART,41.96,EXP
917103,7005134,5044,2026-05-17 21:34:59,1,113,FAILED,25.89,SDD
917226,7005180,5114,2026-05-17 19:16:24,10,,PICKUP,30.73,EXP
916826,7005045,5182,2026-05-17 11:03:18,2,135,DEPART,15.28,ECO
916939,7005079,5137,2026-05-17 07:17:34,6,121,ARRIVE,0.49,SDD
917145,7005149,5043,2026-05-17 07:16:01,8,134,DEPART,15.0,ECO
918022,7005408,5144,2026-05-17 10:31:18,9,131,DELIVERED,42.69,SDD
917022,7005103,5166,2026-05-17 09:47:29,2,128,FAILED,24.98,EXP
917115,7005138,5137,2026-05-17 06:35:09,3,121,ARRIVE,34.28,EXP
916929,7005076,5121,2026-05-17 09:39:38,8,129,DEPART,22.8,SDD
917246,7005189,5038,2026-05-17 11:36:18,8,133,OUT_FOR_DELIVERY,0.9,EXP
916923,7005075,5199,17/05/2026 18:57,10,140,DELIVERED,5.87,EXP
917635,7005288,5103,2026-05-17 19:07:09,2,112,OUT_FOR_DELIVERY,46.31,STD
916798,7005033,5154,2026-05-17 08:13:32,3,125,OUT_FOR_DELIVERY,31.35,SDD
917845,7005349,5054,2026-05-17 08:50:04,9,,FAILED,41.54,EXP
916781,7005025,5028,2026-05-17 07:04:14,5,116,FAILED,38.9,ECO
917489,7005253,5009,2026-05-17 14:20:46,4,113,DEPART,34.24,STD
918035,7005411,5089,2026-05-17 12:34:46,1,118,FAILED,26.37,ECO
917563,7005268,5093,2026-05-17 06:53:52,6,137,DEPART,41.09,EXP
917003,7005100,5151,2026-05-17 16:08:03,6,113,DELIVERED,15.07,STD
917488,7005253,5199,2026-05-17 19:29:56,3,107,ARRIVE,43.32,EXP
917548,7005267,5012,2026-05-17 14:19:23,4,131,PICKUP,22.17,ECO
917935,7005383,5177,2026-05-17 14:10:23,6,117,ARRIVE,36.49,EXP
917722,7005318,5108,2026-05-17 15:21:28,7,106,PICKUP,0.49,STD
917091,7005129,5080,2026-05-17 20:25:27,9,131,ARRIVE,1.0,SDD
917104,7005134,5141,2026-05-17 14:16:59,7,104,FAILED,21.91,SDD
917875,7005361,5173,2026-05-17 19:45:25,8,122,DELIVERED,17.71,SDD
917852,7005352,5130,2026-05-17 15:26:42,9,103,OUT_FOR_DELIVERY,9.54,STD
916796,7005033,5175,2026-05-17 08:27:27,7,122,DELIVERED,46.95,EXP
917668,7005297,5104,2026-05-17 12:52:28,5,106,OUT_FOR_DELIVERY,23.22,ECO
917639,7005291,5092,2026-05-17 07:59:06,10,123,PICKUP,34.74,SDD
917165,7005154,5134,2026-05-17 12:35:05,10,138,PICKUP,21.56,EXP
917027,7005103,5169,2026-05-17 15:44:48,7,107,OUT_FOR_DELIVERY,14.28,EXP
916861,7005054,5176,2026-05-17 08:32:32,5,122,OUT_FOR_DELIVERY,6.19,EXP
917212,7005174,5015,2026-05-17 09:07:31,7,113,FAILED,39.56,EXP
917074,7005121,5125,2026-05-17 08:56:18,4,122,DELIVERED,31.31,ECO
916827,7005045,5156,17/05/2026 07:19,2,131,DELIVERED,9.97,STD
917654,7005294,5030,2026-05-17 09:55:00,3,110,OUT_FOR_DELIVERY,20.35,ECO
