scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code
922709,7006879,5142,2025-06-01 16:49:46,6,114,OUT_FOR_DELIVERY,24.24,EXP
922710,7006879,5101,2025-06-01 07:56:37,1,107,PICKUP,44.54,EXP
922711,7006879,5093,2025-06-01 09:38:54,6,123,DELIVERED,28.54,EXP
922712,7006879,5117,2025-06-01 08:49:13,7,126,PICKUP,17.58,ECO
922713,7006880,5055,2025-06-01 07:08:36,6,110,FAILED,25.84,EXP
922714,7006880,5033,2025-06-01 09:28:22,2,137,DEPART,29.2,ECO
922715,7006880,5135,2025-06-01 20:47:59,8,119,PICKUP,1.0,ECO
922716,7006881,5183,2025-06-01 08:35:31,8,127,DEPART,13.74,STD
922717,7006882,5127,2025-06-01 07:42:30,1,121,PICKUP,25.44,STD
922718,7006882,5115,2025-06-01 09:04:17,2,110,OUT_FOR_DELIVERY,7.59,ECO
922719,7006882,5096,2025-06-01 17:28:04,4,120,ARRIVE,22.79,STD
922720,7006882,5001,2025-06-01 11:43:57,10,121,FAILED,43.68,ECO
922721,7006882,5099,2025-06-01 14:37:15,6,107,DELIVERED,16.13,ECO
922722,7006882,5103,2025-06-01 12:51:19,9,104,OUT_FOR_DELIVERY,45.7,EXP
922723,7006882,5127,2025-06-01 14:17:15,4,123,DELIVERED,38.77,EXP
922724,7006883,5155,2025-06-01 11:07:09,6,129,ARRIVE,6.76,STD
922725,7006883,5129,2025-06-01 08:42:02,3,127,DELIVERED,32.41,ECO
922726,7006883,5090,2025-06-01 12:24:31,10,126,DELIVERED,42.17,STD
922727,7006884,5097,2025-06-01 19:14:39,1,117,PICKUP,18.48,STD
922728,7006884,5138,2025-06-01 08:50:31,6,108,OUT_FOR_DELIVERY,37.88,STD
922729,7006884,5018,2025-06-01 08:14:12,6,134,ARRIVE,45.0,EXP
922730,7006884,5151,2025-06-01 08:09:32,4,125,OUT_FOR_DELIVERY,21.3,EXP
922731,7006884,5090,2025-06-01 10:53:15,8,109,DEPART,12.91,SDD
922732,7006884,5028,2025-06-01 09:39:32,5,102,PICKUP,29.97,EXP
922733,7006884,5008,2025-06-01 14:53:13,9,115,PICKUP,44.87,ECO
922734,7006884,5147,2025-06-01 18:26:19,8,124,OUT_FOR_DELIVERY,25.93,SDD
922735,7006884,5122,2025-06-01 18:26:28,8,137,DEPART,5.14,ECO
922736,7006885,5042,2025-06-01 15:58:29,9,115,FAILED,46.78,STD
922737,7006885,5182,2025-06-01 10:19:02,4,117,FAILED,41.24,ECO
922738,7006886,5061,2025-06-01 21:36:39,9,114,ARRIVE,5.59,STD
922739,7006886,5041,2025-06-01 11:20:35,3,139,ARRIVE,42.04,SDD
922740,7006887,5015,2025-06-01 20:42:33,5,104,DEPART,32.81,EXP
922741,7006887,5126,2025-06-01 20:59:33,10,107,FAILED,25.24,STD
922742,7006887,5155,2025-06-01 06:04:19,7,105,FAILED,24.61,EXP
922743,7006887,5191,2025-06-01 18:10:29,4,137,ARRIVE,40.21,ECO
922744,7006887,5037,2025-06-01 20:02:25,7,106,OUT_FOR_DELIVERY,27.3,SDD
922745,7006888,5170,2025-06-01 14:00:14,9,114,OUT_FOR_DELIVERY,8.97,SDD
922746,7006888,5098,2025-06-01 13:49:55,9,140,DEPART,46.39,ECO
922747,7006888,5190,2025-06-01 07:25:37,10,110,FAILED,25.33,STD
922748,7006888,5180,2025-06-01 08:42:13,8,109,PICKUP,38.75,STD
922749,7006888,5074,2025-06-01 14:02:51,7,102,DELIVERED,7.24,EXP
922750,7006889,5132,2025-06-01 12:35:11,9,139,PICKUP,29.6,SDD
922751,7006889,5026,2025-06-01 17:28:54,9,115,PICKUP,4.41,ECO
922752,7006889,5176,2025-06-01 11:59:01,6,116,DELIVERED,30.6,STD
922753,7006889,5175,2025-06-01 15:34:45,3,118,PICKUP,40.01,STD
922754,7006889,5123,2025-06-01 18:05:40,5,120,FAILED,31.83,EXP
922755,7006890,5002,2025-06-01 10:01:43,5,133,FAILED,22.51,SDD
922756,7006891,5152,2025-06-01 09:11:43,8,108,DEPART,5.84,SDD
922757,7006892,5172,2025-06-01 08:02:38,4,105,OUT_FOR_DELIVERY,38.07,EXP
922758,7006893,5072,2025-06-01 16:36:24,3,110,DELIVERED,32.84,SDD
922759,7006893,5151,2025-06-01 08:37:50,5,119,ARRIVE,29.0,ECO
922760,7006893,5164,2025-06-01 16:33:35,1,113,PICKUP,22.82,SDD
922761,7006894,5105,2025-06-01 06:58:24,10,118,DELIVERED,9.24,SDD
922762,7006895,5131,2025-06-01 20:07:06,9,114,OUT_FOR_DELIVERY,14.18,ECO
922763,7006895,5015,2025-06-01 09:51:25,8,137,PICKUP,13.5,SDD
922764,7006896,5162,2025-06-01 10:52:11,8,113,OUT_FOR_DELIVERY,41.85,EXP
922765,7006896,5020,2025-06-01 10:52:19,5,136,OUT_FOR_DELIVERY,42.42,EXP
922766,7006896,5008,2025-06-01 08:13:32,8,132,ARRIVE,9.6,EXP
922767,7006897,5183,2025-06-01 15:42:05,7,117,OUT_FOR_DELIVERY,11.4,STD
922768,7006898,5033,2025-06-01 13:36:49,4,115,PICKUP,5.07,SDD
922769,7006899,5050,2025-06-01 19:04:00,8,136,PICKUP,39.89,STD
922770,7006899,5145,2025-06-01 08:23:20,10,122,ARRIVE,20.6,STD
922771,7006899,5097,2025-06-01 12:44:37,7,123,FAILED,11.87,STD
922772,7006900,5037,2025-06-01 17:44:39,8,137,DELIVERED,0.93,STD
922773,7006901,5164,2025-06-01 17:37:27,5,120,FAILED,48.0,STD
922774,7006902,5199,2025-06-01 17:05:40,3,111,OUT_FOR_DELIVERY,19.47,SDD
922775,7006902,5103,2025-06-01 19:56:32,7,104,FAILED,25.0,EXP
922776,7006903,5057,2025-06-01 17:41:08,9,134,PICKUP,42.54,EXP
922777,7006903,5184,2025-06-01 12:22:06,7,112,DEPART,44.31,EXP
922778,7006903,5147,2025-06-01 09:52:56,1,131,FAILED,19.83,SDD
922779,7006903,5030,2025-06-01 12:40:33,2,132,OUT_FOR_DELIVERY,30.53,EXP
922780,7006904,5057,2025-06-01 15:32:36,7,139,PICKUP,17.72,SDD
922781,7006904,5040,2025-06-01 07:17:26,10,119,DELIVERED,3.75,ECO
922782,7006904,5095,2025-06-01 16:11:28,4,119,FAILED,21.4,SDD
922783,7006905,5006,2025-06-01 14:11:37,1,140,OUT_FOR_DELIVERY,28.69,ECO
922784,7006905,5170,2025-06-01 08:35:05,1,123,DELIVERED,15.92,STD
922785,7006905,5016,2025-06-01 08:23:41,4,105,DELIVERED,13.59,SDD
922786,7006905,5167,2025-06-01 20:53:44,5,115,DEPART,17.6,SDD
922787,7006905,5109,2025-06-01 15:18:51,4,118,DEPART,12.73,SDD
922788,7006905,5034,2025-06-01 09:06:19,5,101,DELIVERED,33.68,SDD
922789,7006905,5047,2025-06-01 07:54:21,9,101,ARRIVE,43.13,SDD
922790,7006905,5131,2025-06-01 07:07:29,7,110,ARRIVE,1.75,EXP
922791,7006905,5138,2025-06-01 09:01:17,7,106,DELIVERED,45.21,EXP
922792,7006905,5014,2025-06-01 17:43:05,6,102,DELIVERED,37.04,ECO
922793,7006905,5066,2025-06-01 08:07:04,3,138,DEPART,32.42,EXP
922794,7006905,5108,2025-06-01 21:49:54,1,107,DELIVERED,25.79,STD
922795,7006905,5020,2025-06-01 10:02:37,8,133,DEPART,21.59,SDD
922796,7006906,5200,2025-06-01 07:04:10,3,105,ARRIVE,24.44,STD
922797,7006907,5114,2025-06-01 12:15:09,4,109,OUT_FOR_DELIVERY,39.69,SDD
922798,7006907,5135,2025-06-01 13:40:41,8,114,FAILED,42.98,EXP
922799,7006908,5012,2025-06-01 09:12:42,10,116,OUT_FOR_DELIVERY,34.3,ECO
922800,7006908,5030,2025-06-01 11:36:03,1,107,DEPART,29.73,ECO
922801,7006909,5129,2025-06-01 10:40:10,6,104,ARRIVE,11.65,EXP
922802,7006910,5090,2025-06-01 11:11:32,6,105,OUT_FOR_DELIVERY,45.66,ECO
922803,7006911,5006,2025-06-01 08:53:58,10,115,PICKUP,32.78,SDD
922804,7006911,5099,2025-06-01 19:32:49,2,137,PICKUP,3.87,EXP
922805,7006911,5115,2025-06-01 08:57:24,2,107,OUT_FOR_DELIVERY,36.88,EXP
922806,7006911,5056,2025-06-01 19:19:16,5,128,PICKUP,0.23,SDD
922807,7006912,5018,2025-06-01 09:40:27,1,122,ARRIVE,19.79,SDD
922808,7006913,5079,2025-06-01 06:13:03,9,128,OUT_FOR_DELIVERY,1.77,SDD
922809,7006913,5016,2025-06-01 11:55:13,10,115,PICKUP,13.1,STD
922810,7006913,5128,2025-06-01 07:03:27,8,138,OUT_FOR_DELIVERY,19.22,STD
922811,7006913,5092,2025-06-01 07:57:09,3,112,ARRIVE,17.91,ECO
922812,7006913,5026,2025-06-01 12:36:43,5,138,DEPART,20.38,ECO
922813,7006914,5102,2025-06-01 10:38:49,6,104,DELIVERED,8.99,SDD
922814,7006914,5057,2025-06-01 16:58:43,4,130,FAILED,21.47,EXP
922815,7006914,5072,2025-06-01 07:29:38,8,125,PICKUP,46.41,EXP
922816,7006914,5173,2025-06-01 10:36:39,6,113,PICKUP,35.1,STD
922817,7006915,5036,2025-06-01 17:29:42,3,119,DELIVERED,1.11,SDD
922818,7006915,5061,2025-06-01 12:08:50,8,133,FAILED,46.81,ECO
922819,7006915,5158,2025-06-01 06:28:40,2,137,ARRIVE,31.62,EXP
922820,7006915,5152,2025-06-01 08:59:03,8,129,ARRIVE,38.95,STD
922821,7006916,5137,2025-06-01 20:21:05,7,106,DELIVERED,6.15,EXP
922822,7006917,5088,2025-06-01 14:23:16,6,118,DEPART,45.07,ECO
922823,7006917,5085,2025-06-01 17:44:49,9,139,PICKUP,44.34,STD
922824,7006917,5146,2025-06-01 12:35:42,8,118,FAILED,3.8,EXP
922825,7006918,5089,2025-06-01 14:11:07,2,106,ARRIVE,19.17,STD
922826,7006918,5031,2025-06-01 10:15:20,10,102,DELIVERED,30.69,SDD
922827,7006918,5106,2025-06-01 20:31:51,10,118,DELIVERED,47.45,ECO
922828,7006918,5088,2025-06-01 21:41:52,6,110,OUT_FOR_DELIVERY,44.04,SDD
922829,7006919,5143,2025-06-01 15:15:41,1,102,PICKUP,30.0,EXP
922830,7006920,5041,2025-06-01 15:58:42,8,103,DELIVERED,24.64,STD
922831,7006921,5194,2025-06-01 07:52:25,4,136,PICKUP,45.03,EXP
922832,7006921,5134,2025-06-01 21:44:28,4,111,ARRIVE,23.1,STD
922833,7006921,5157,2025-06-01 12:00:39,4,113,DEPART,7.5,EXP
922834,7006922,5161,2025-06-01 07:00:56,10,110,DEPART,24.2,SDD
922835,7006922,5156,2025-06-01 20:00:45,2,108,FAILED,15.79,EXP
922836,7006923,5027,2025-06-01 10:16:18,3,101,DELIVERED,44.57,EXP
922837,7006923,5171,2025-06-01 06:17:34,9,118,DEPART,4.8,EXP
922838,7006924,5139,2025-06-01 08:02:44,4,135,OUT_FOR_DELIVERY,16.68,STD
922839,7006925,5114,2025-06-01 19:17:22,2,105,OUT_FOR_DELIVERY,23.12,EXP
922840,7006926,5153,2025-06-01 15:21:11,9,103,DELIVERED,35.89,ECO
922841,7006926,5013,2025-06-01 15:49:02,5,114,FAILED,9.63,EXP
922842,7006927,5049,2025-06-01 17:08:19,6,134,DEPART,2.4,ECO
922843,7006928,5155,2025-06-01 20:29:17,8,127,FAILED,18.15,ECO
922844,7006928,5061,2025-06-01 13:24:19,10,102,ARRIVE,24.58,ECO
922845,7006929,5199,2025-06-01 13:38:06,2,130,DEPART,24.8,SDD
922846,7006929,5172,2025-06-01 20:41:27,9,105,DELIVERED,28.82,SDD
922847,7006930,5038,2025-06-01 21:34:46,10,110,PICKUP,15.87,SDD
922848,7006931,5183,2025-06-01 09:40:49,2,123,OUT_FOR_DELIVERY,11.69,SDD
922849,7006932,5102,2025-06-01 20:55:08,5,117,OUT_FOR_DELIVERY,45.66,STD
922850,7006933,5024,2025-06-01 16:55:10,10,134,DELIVERED,11.57,SDD
922851,7006934,5183,2025-06-01 12:02:06,5,128,OUT_FOR_DELIVERY,3.34,SDD
922852,7006934,5156,2025-06-01 06:09:01,8,102,PICKUP,11.79,STD
922853,7006934,5093,2025-06-01 09:17:21,4,126,PICKUP,42.4,EXP
922854,7006935,5154,2025-06-01 16:51:25,7,107,PICKUP,47.92,ECO
922855,7006936,5187,2025-06-01 15:49:50,4,126,DELIVERED,23.95,ECO
922856,7006936,5105,2025-06-01 13:58:29,7,131,FAILED,17.13,SDD
922857,7006936,5021,2025-06-01 19:30:00,6,109,FAILED,17.08,ECO
922858,7006937,5033,2025-06-01 07:20:40,10,135,PICKUP,33.49,EXP
922859,7006937,5101,2025-06-01 09:12:01,4,119,PICKUP,16.31,STD
922860,7006937,5007,2025-06-01 20:18:28,10,106,DELIVERED,4.98,ECO
922861,7006938,5146,2025-06-01 13:53:28,2,110,PICKUP,42.3,SDD
922862,7006939,5059,2025-06-01 09:24:17,9,113,DEPART,26.25,SDD
922863,7006939,5147,2025-06-01 21:53:00,1,110,ARRIVE,30.89,STD
922864,7006940,5166,2025-06-01 13:14:12,4,138,DEPART,33.36,EXP
922865,7006941,5130,2025-06-01 12:09:07,1,108,FAILED,23.15,ECO
922866,7006941,5187,2025-06-01 20:04:08,10,139,ARRIVE,11.84,ECO
922867,7006941,5080,2025-06-01 20:33:22,4,128,PICKUP,5.2,ECO
922868,7006941,5042,2025-06-01 06:13:27,1,111,OUT_FOR_DELIVERY,44.51,EXP
922869,7006941,5020,2025-06-01 14:08:39,5,140,DEPART,18.32,SDD
922870,7006942,5074,2025-06-01 14:57:30,9,132,OUT_FOR_DELIVERY,26.44,SDD
922871,7006942,5166,2025-06-01 21:11:36,4,130,DELIVERED,14.43,EXP
922872,7006942,5032,2025-06-01 11:20:10,6,122,OUT_FOR_DELIVERY,13.82,STD
922873,7006943,5194,2025-06-01 10:49:23,2,135,PICKUP,3.5,SDD
922874,7006943,5116,2025-06-01 06:11:14,2,111,FAILED,14.69,SDD
922875,7006943,5010,2025-06-01 14:17:21,9,107,DEPART,22.18,STD
922876,7006944,5166,2025-06-01 11:19:01,10,131,DELIVERED,3.92,EXP
922877,7006945,5076,2025-06-01 12:51:28,9,129,DEPART,43.62,EXP
922878,7006945,5090,2025-06-01 16:04:32,5,117,PICKUP,22.44,SDD
922879,7006945,5083,2025-06-01 18:17:19,8,129,PICKUP,24.33,EXP
922880,7006945,5120,2025-06-01 11:37:45,9,102,DELIVERED,27.11,EXP
922881,7006945,5063,2025-06-01 18:28:38,5,121,PICKUP,32.39,EXP
922882,7006945,5133,2025-06-01 20:48:33,3,125,FAILED,37.32,EXP
922883,7006945,5123,2025-06-01 18:09:19,10,115,ARRIVE,18.08,SDD
922884,7006945,5176,2025-06-01 18:16:26,5,116,ARRIVE,6.46,SDD
922885,7006945,5145,2025-06-01 10:04:49,8,123,ARRIVE,12.65,SDD
922886,7006945,5155,2025-06-01 14:15:42,8,126,FAILED,41.56,ECO
922887,7006945,5080,2025-06-01 15:18:29,2,113,ARRIVE,34.33,EXP
922888,7006945,5038,2025-06-01 06:18:57,9,132,DEPART,28.38,ECO
922889,7006945,5121,2025-06-01 15:17:42,8,129,DELIVERED,13.43,SDD
922890,7006945,5096,2025-06-01 06:55:59,7,108,FAILED,34.01,ECO
922891,7006945,5148,2025-06-01 21:45:35,5,108,FAILED,1.56,ECO
922892,7006945,5089,2025-06-01 15:20:05,4,110,ARRIVE,44.65,STD
922893,7006945,5119,2025-06-01 19:23:35,2,103,DELIVERED,5.09,STD
922894,7006945,5053,2025-06-01 11:44:43,8,126,ARRIVE,39.34,STD
922895,7006945,5188,2025-06-01 13:12:42,8,117,DELIVERED,33.7,ECO
922896,7006946,5010,2025-06-01 08:01:02,1,124,PICKUP,30.65,STD
922897,7006946,5154,2025-06-01 11:06:59,2,133,FAILED,7.46,EXP
922898,7006946,5057,2025-06-01 06:03:52,10,130,DELIVERED,23.87,STD
922899,7006946,5070,2025-06-01 17:27:44,7,102,DEPART,8.85,ECO
922900,7006947,5095,2025-06-01 14:52:22,1,138,OUT_FOR_DELIVERY,43.75,EXP
922901,7006948,5175,2025-06-01 08:34:56,7,101,OUT_FOR_DELIVERY,13.03,SDD
922902,7006948,5155,2025-06-01 16:39:49,5,101,ARRIVE,23.88,ECO
922903,7006948,5035,2025-06-01 15:18:58,2,139,DEPART,29.07,STD
922904,7006948,5187,2025-06-01 14:46:45,1,120,DELIVERED,35.24,ECO
922905,7006948,5051,2025-06-01 17:07:23,7,128,PICKUP,6.73,STD
922906,7006948,5135,2025-06-01 08:28:39,1,133,OUT_FOR_DELIVERY,31.77,EXP
922907,7006948,5046,2025-06-01 12:36:50,7,125,ARRIVE,39.97,ECO
922908,7006948,5117,2025-06-01 17:04:38,3,109,OUT_FOR_DELIVERY,28.98,ECO
922909,7006948,5023,2025-06-01 12:02:37,4,111,ARRIVE,42.71,SDD
922910,7006948,5107,2025-06-01 07:42:04,7,123,DELIVERED,26.24,STD
922911,7006948,5018,2025-06-01 08:20:32,4,120,OUT_FOR_DELIVERY,6.0,SDD
922912,7006949,5026,2025-06-01 07:31:25,8,107,ARRIVE,47.98,ECO
922913,7006949,5035,2025-06-01 12:45:00,3,125,FAILED,26.56,SDD
922914,7006949,5001,2025-06-01 21:50:01,7,113,OUT_FOR_DELIVERY,6.35,EXP
922915,7006950,5054,2025-06-01 12:11:29,8,111,OUT_FOR_DELIVERY,11.3,ECO
922916,7006950,5173,2025-06-01 13:44:40,8,108,PICKUP,35.76,ECO
922917,7006951,5072,2025-06-01 07:56:01,8,128,DELIVERED,34.64,STD
922918,7006951,5080,2025-06-01 16:27:56,8,106,OUT_FOR_DELIVERY,25.11,STD
922919,7006952,5193,2025-06-01 09:14:49,4,118,DELIVERED,41.07,STD
922920,7006953,5158,2025-06-01 16:29:14,8,123,ARRIVE,33.12,STD
922921,7006953,5173,2025-06-01 17:51:25,2,130,FAILED,43.96,STD
922922,7006953,5063,2025-06-01 18:01:25,6,118,ARRIVE,15.54,ECO
922923,7006953,5190,2025-06-01 09:57:04,10,124,DEPART,2.19,ECO
922924,7006953,5003,2025-06-01 07:09:53,9,113,PICKUP,42.33,STD
922925,7006953,5099,2025-06-01 21:39:30,4,126,FAILED,12.04,STD
922926,7006953,5107,2025-06-01 14:22:02,1,112,DEPART,10.07,EXP
922927,7006953,5194,2025-06-01 09:27:52,3,106,ARRIVE,47.93,EXP
922928,7006953,5091,2025-06-01 20:04:32,9,114,FAILED,34.92,SDD
922929,7006953,5116,2025-06-01 17:49:51,4,127,PICKUP,14.06,EXP
922930,7006954,5059,2025-06-01 17:40:50,8,111,DELIVERED,18.96,SDD
922931,7006954,5194,2025-06-01 13:03:42,10,115,OUT_FOR_DELIVERY,34.68,STD
922932,7006954,5023,2025-06-01 09:46:25,8,108,FAILED,47.3,SDD
922933,7006954,5150,2025-06-01 11:43:13,7,118,OUT_FOR_DELIVERY,9.98,ECO
922934,7006954,5006,2025-06-01 08:12:15,5,135,FAILED,1.89,ECO
922935,7006954,5118,2025-06-01 09:52:04,6,117,FAILED,18.3,SDD
922936,7006955,5089,2025-06-01 20:31:43,2,126,DELIVERED,21.52,SDD
922937,7006956,5121,2025-06-01 10:16:32,7,133,ARRIVE,32.39,SDD
922938,7006956,5033,2025-06-01 16:50:42,10,126,DEPART,46.37,EXP
922939,7006957,5046,2025-06-01 13:59:07,4,116,DEPART,25.39,EXP
922940,7006957,5144,2025-06-01 19:19:28,4,107,FAILED,41.97,ECO
922941,7006957,5049,2025-06-01 21:00:28,8,125,ARRIVE,36.04,ECO
922942,7006958,5079,2025-06-01 15:53:21,2,137,FAILED,35.99,STD
922943,7006958,5070,2025-06-01 11:50:58,3,121,OUT_FOR_DELIVERY,27.37,ECO
922944,7006958,5117,2025-06-01 09:48:50,3,102,DEPART,30.39,STD
922945,7006959,5129,2025-06-01 11:46:42,9,119,ARRIVE,13.68,STD
922946,7006959,5011,2025-06-01 13:24:58,3,122,DELIVERED,35.64,SDD
922947,7006959,5015,2025-06-01 14:05:13,7,102,FAILED,12.73,STD
922948,7006959,5169,2025-06-01 08:29:12,4,103,DELIVERED,26.64,ECO
922949,7006960,5040,2025-06-01 06:23:13,5,138,OUT_FOR_DELIVERY,44.52,SDD
922950,7006960,5175,2025-06-01 21:17:30,4,119,DELIVERED,46.77,STD
922951,7006961,5141,2025-06-01 10:33:20,5,140,ARRIVE,42.16,SDD
922952,7006961,5041,2025-06-01 07:50:57,2,120,FAILED,24.26,STD
922953,7006961,5002,2025-06-01 14:18:01,6,139,OUT_FOR_DELIVERY,6.17,EXP
922954,7006962,5037,2025-06-01 06:30:39,9,118,OUT_FOR_DELIVERY,16.16,SDD
922955,7006962,5085,2025-06-01 17:10:48,7,107,DEPART,1.89,EXP
922956,7006962,5122,2025-06-01 07:04:58,9,120,PICKUP,21.66,EXP
922957,7006962,5113,2025-06-01 12:18:23,6,130,DEPART,17.8,SDD
922958,7006962,5166,2025-06-01 16:36:34,2,135,DEPART,9.2,ECO
922959,7006962,5102,2025-06-01 11:45:08,4,124,PICKUP,4.65,ECO
922960,7006963,5102,2025-06-01 16:02:04,7,119,ARRIVE,1.59,EXP
922961,7006964,5189,2025-06-01 19:08:07,6,112,DEPART,42.87,SDD
922962,7006964,5049,2025-06-01 20:57:12,4,126,OUT_FOR_DELIVERY,7.06,ECO
922963,7006964,5077,2025-06-01 09:44:58,9,124,PICKUP,36.91,STD
922964,7006964,5178,2025-06-01 20:25:36,5,130,ARRIVE,23.74,EXP
922965,7006964,5042,2025-06-01 16:01:34,5,122,ARRIVE,4.88,EXP
922966,7006965,5161,2025-06-01 11:50:12,8,135,OUT_FOR_DELIVERY,33.79,STD
922967,7006965,5086,2025-06-01 21:19:15,10,113,DELIVERED,21.65,SDD
922968,7006965,5040,2025-06-01 07:28:24,7,114,DEPART,12.01,STD
922969,7006965,5115,2025-06-01 06:31:33,4,134,DELIVERED,24.43,ECO
922970,7006966,5076,2025-06-01 08:33:23,8,112,FAILED,39.91,EXP
922971,7006966,5161,2025-06-01 09:03:39,8,113,PICKUP,5.1,EXP
922972,7006966,5198,2025-06-01 15:24:25,9,102,FAILED,30.59,STD
922973,7006966,5030,2025-06-01 21:23:18,3,133,DEPART,31.22,EXP
922974,7006967,5154,2025-06-01 21:49:38,5,133,DEPART,42.46,EXP
922975,7006968,5054,2025-06-01 15:47:57,4,135,OUT_FOR_DELIVERY,29.55,SDD
922976,7006968,5111,2025-06-01 19:09:30,3,127,DEPART,47.59,SDD
922977,7006968,5049,2025-06-01 12:40:37,6,112,PICKUP,2.58,STD
922978,7006968,5186,2025-06-01 12:39:19,3,109,PICKUP,21.0,STD
922979,7006969,5185,2025-06-01 12:37:20,2,137,DELIVERED,24.36,ECO
922980,7006969,5004,2025-06-01 06:41:28,2,117,DELIVERED,41.88,ECO
922981,7006970,5084,2025-06-01 19:21:46,5,113,PICKUP,7.09,STD
922982,7006971,5071,2025-06-01 10:27:55,2,132,ARRIVE,28.56,SDD
922983,7006972,5086,2025-06-01 20:36:19,10,108,DELIVERED,4.93,STD
922984,7006972,5153,2025-06-01 15:30:43,3,129,DEPART,25.53,ECO
922985,7006972,5071,2025-06-01 14:11:01,10,105,PICKUP,45.22,STD
922986,7006972,5102,2025-06-01 13:21:51,4,112,DELIVERED,38.13,SDD
922987,7006972,5121,2025-06-01 12:53:44,1,119,PICKUP,14.63,EXP
922988,7006972,5140,2025-06-01 15:50:54,4,104,ARRIVE,23.5,EXP
922989,7006973,5117,2025-06-01 10:32:52,5,103,PICKUP,13.57,STD
922990,7006973,5111,2025-06-01 14:40:07,8,135,PICKUP,43.3,STD
922991,7006974,5169,2025-06-01 21:48:01,6,108,DEPART,44.39,STD
922992,7006975,5157,2025-06-01 08:46:40,5,110,DEPART,5.28,ECO
